vds,vgs,id,gm,gm_over_id,gm_r0
0.55,0.6,2.21735E-06,4.74014E-05,21.3774,17.3344
0.55,0.65,6.20091E-06,0.000122129,19.6953,17.0775
0.55,0.7,1.58013E-05,0.000279145,17.6659,16.9962
0.55,0.75,3.60736E-05,0.000551842,15.2977,17.07
0.55,0.8,7.26416E-05,0.0009214,12.6842,16.8467
0.55,0.85,0.000128419,0.00130398,10.1541,15.976
0.55,0.9,0.000201875,0.00161974,8.02348,14.6011
0.55,0.95,0.000288853,0.00184559,6.38939,13.0855
0.55,1,0.000385188,0.00199834,5.18797,11.6802
0.55,1.05,0.000487851,0.00210249,4.3097,10.4711
0.55,1.1,0.000594897,0.00217605,3.65785,9.45247
0.55,1.15,0.000705086,0.00222949,3.16201,8.58931
0.55,1.2,0.000817565,0.00226839,2.77457,7.84564
0.55,1.25,0.000931691,0.00229577,2.46409,7.19295
0.55,1.3,0.00104694,0.00231341,2.2097,6.61071
0.55,1.35,0.00116285,0.00232257,1.99732,6.08452
0.55,1.4,0.00127902,0.00232425,1.81721,5.60425
0.55,1.45,0.00139511,0.00231931,1.66245,5.16262
0.55,1.5,0.00151081,0.00230846,1.52797,4.75419
0.55,1.55,0.00162582,0.00229235,1.40997,4.37477
0.55,1.6,0.00173991,0.00227151,1.30553,4.02104
0.55,1.65,0.00185285,0.00224635,1.21238,3.6903
0.55,1.7,0.00196443,0.00221721,1.12868,3.38033
0.55,1.75,0.00207446,0.00218433,1.05296,3.08928
0.6,0,1.80123E-12,2.9558E-11,16.4099,13.903
0.6,0.05,4.718E-12,1.01537E-10,21.5212,14.3037
0.6,0.1,1.47349E-11,3.4871E-10,23.6656,14.7273
0.6,0.15,4.91251E-11,1.19702E-09,24.3667,15.1749
0.6,0.2,1.6713E-10,4.10543E-09,24.5643,15.6469
0.6,0.25,5.71486E-10,1.4058E-08,24.599,16.1421
0.6,0.3,1.95386E-09,4.79962E-08,24.5649,16.6557
0.6,0.35,6.6595E-09,1.62985E-07,24.474,17.1762
0.6,0.4,2.25528E-08,5.48065E-07,24.3014,17.6789
0.6,0.45,7.54843E-08,1.81104E-06,23.9922,18.1181
0.6,0.5,2.47494E-07,5.80627E-06,23.4603,18.4198
0.6,0.55,7.84003E-07,1.77157E-05,22.5965,18.4957
0.6,0.6,2.35421E-06,5.01726E-05,21.3118,18.3118
0.6,0.65,6.55824E-06,0.000128566,19.6037,18.0005
0.6,0.7,1.6621E-05,0.000291526,17.5396,17.8165
0.6,0.75,3.76851E-05,0.0005711,15.1545,17.7686
0.6,0.8,7.53644E-05,0.000946236,12.5555,17.4459
0.6,0.85,0.000132474,0.00133206,10.0552,16.519
